ensembl_gene_id	external_gene_name	length	logFC	logCPM	F	PValue	FDR	class
ENSG00000141505	ASGR1	6133	1.10160860867339	1.97421059468477	42.0522142978921	3.25231763573375e-09	1.13647158267155e-08	=
ENSG00000196628	TCF4	442602	1.10143409164078	6.46368554819625	59.411981659936	8.849793034711e-12	4.44391727496714e-11	=
ENSG00000116741	RGS2	3236	1.09914436627032	6.26593806592976	23.0415648040382	5.46053511494717e-06	1.26772111725959e-05	=
ENSG00000154099	DNAAF1	33480	1.09900615711417	3.91553665221697	21.4571043676098	1.074218524297e-05	2.39486319362615e-05	=
ENSG00000115738	ID2	5616	1.09865525594007	5.89131047268985	70.3514254348244	2.98410234033372e-13	1.87192404929962e-12	=
ENSG00000052802	MSMO1	15497	1.09828304663958	6.88262761637067	70.2503469280012	3.07586712457423e-13	1.92467125286876e-12	=
ENSG00000086544	ITPKC	23748	1.09790380342918	6.78496757069249	20.3725368118465	1.71751335026213e-05	3.73369650605833e-05	=
ENSG00000204003		10286	1.09619640214002	0.724479461028787	17.7423403468489	5.47883969330587e-05	0.000111217165031778	=
ENSG00000101265	RASSF2	43585	1.09566998763414	5.85368096759599	51.9405074538403	1.03147073389573e-10	4.45048602903002e-10	=
ENSG00000150893	FREM2	200054	1.09557380586277	4.66745418520846	15.7429502599025	0.000135320148400542	0.000259863383949457	=
ENSG00000155962	CLIC2	58446	1.0955041708346	5.54059474751513	39.0463392442876	9.76493171853019e-09	3.20778841880426e-08	=
ENSG00000158517	NCF1	15304	1.09529527385946	4.11899169169365	30.5132054249998	2.55924800307097e-07	6.96142837084549e-07	=
ENSG00000269711		4353	1.09510409207864	5.10601642214315	74.0170503241306	1.00715493088911e-13	6.79918063262081e-13	=
ENSG00000109943	CRTAM	34143	1.09489921560689	1.62342792744703	30.8863462342361	2.20797655271579e-07	6.0631681416619e-07	=
ENSG00000157557	ETS2	19772	1.09437922717455	7.9558391840882	59.4220862088019	8.82116560253904e-12	4.43211659698627e-11	=
ENSG00000047365	ARAP2	296293	1.09431032915052	5.54117950350415	55.3592534507479	3.30263286628402e-11	1.52061836551756e-10	=
ENSG00000130988	RGN	14959	1.09336188703686	2.96615556092314	30.6786610229883	2.39693719490552e-07	6.5467057129102e-07	=
ENSG00000149798	CDC42EP2	7551	1.09300207994764	4.28612537743351	37.844158727287	1.52658855422249e-08	4.90215258431513e-08	=
ENSG00000165424	ZCCHC24	63299	1.09291231973925	5.41777865422151	120.94671223767	5.28083817012253e-19	9.65120624981484e-18	=
ENSG00000233608	TWIST2	62502	1.09289227112236	1.78131249115944	40.9973225042294	4.77008808368536e-09	1.63371737081688e-08	=
ENSG00000099957	P2RX6	18205	1.09221367054836	-0.157199033251755	17.7699607155549	5.41158942894897e-05	0.00010992946732123	=
ENSG00000112425	EPM2A	353488	1.09132243873344	2.76478605081947	119.719856965113	7.00974864061642e-19	1.24811065136578e-17	=
ENSG00000171488	LRRC8C	136831	1.09095173899138	4.96040404454962	63.762756297457	2.23557428666053e-12	1.22351515802703e-11	=
ENSG00000149577	SIDT2	18709	1.09078591187718	6.4014786141432	102.713005868912	4.22552127490306e-17	5.26712597850028e-16	=
ENSG00000099864	PALM	39394	1.08993135355784	4.58694738815656	44.0006789095962	1.61574355368396e-09	5.9195995549146e-09	=
ENSG00000099139	PCSK5	472331	1.08987894764971	4.10754999622642	42.1444286308137	3.14568366057763e-09	1.10204102953854e-08	=
ENSG00000129353	SLC44A2	42100	1.08927232351902	8.06687027801243	166.810484475443	3.6166666936642e-23	1.50671205944001e-21	=
ENSG00000126950	TMEM35A	17488	1.08919803836821	1.35300030126599	18.61959982771	3.70771337794943e-05	7.70927920521559e-05	=
ENSG00000069424	KCNAB2	110266	1.08834392062134	5.68509563495326	60.532853309589	6.18586433865204e-12	3.18770219227884e-11	=
ENSG00000151090	THRB	378603	1.08814384351283	3.87707237283502	39.3625248966308	8.68818771056847e-09	2.87441627280332e-08	=
ENSG00000007237	GAS7	288000	1.08782355993456	5.64181195311065	63.3036870734369	2.58026083171079e-12	1.40327554323522e-11	=
ENSG00000154262	ABCA6	63193	1.08726527239964	3.45467038824155	27.3197834241032	9.23292026584346e-07	2.3540474631495e-06	=
ENSG00000116117	PARD3B	1074687	1.08698013298504	4.62879797829388	85.6756535122156	3.69315900470365e-15	3.15158075184212e-14	=
ENSG00000135049	AGTPBP1	195490	1.08695662620415	4.84059198610764	90.4240866836894	1.02027515895362e-15	9.64963743060672e-15	=
ENSG00000167613	LAIR1	19174	1.08692055137144	5.79938074621832	45.9000106440708	8.24816277489578e-10	3.13274354602753e-09	=
ENSG00000196730	DAPK1	211406	1.08650461872844	7.04184286270613	52.9927052278952	7.24458387270086e-11	3.1900738478865e-10	=
ENSG00000070404	FSTL3	7000	1.08585711423157	6.18236134885654	30.7508490333451	2.32945301209659e-07	6.37649036195977e-07	=
ENSG00000255398	HCAR3	2055	1.0849582163456	3.16941514776356	16.2872215139508	0.000105582142245707	0.000205795902737997	=
ENSG00000137757	CASP5	28933	1.084934226704	-0.129666089611843	24.3999239716281	3.08204436055957e-06	7.37515085809196e-06	=
ENSG00000140030	GPR65	9676	1.08457160821966	3.32413873283834	35.9553861326122	3.10670868425347e-08	9.57601826387202e-08	=
ENSG00000231389	HLA-DPA1	16206	1.08443635180444	9.67943624710147	35.9302242672681	3.13647948735187e-08	9.65917240057473e-08	=
ENSG00000026508	CD44	93520	1.08424381073166	8.89705410780506	61.6585729924872	4.32828801395925e-12	2.28913341919062e-11	=
ENSG00000166825	ANPEP	30506	1.08321441973683	5.7257521636489	20.4832418175856	1.63679781167151e-05	3.56675036122874e-05	=
ENSG00000263620		12159	1.08171872200167	4.01831966697966	73.4786516369403	1.1796202860547e-13	7.88039224327658e-13	=
ENSG00000086730	LAT2	30182	1.08161543893168	4.70845747169832	46.5274910249609	6.61853447999617e-10	2.5633477290469e-09	=
ENSG00000177575	CD163	33082	1.08100573854135	7.22494293016003	28.0776604343297	6.78718655409438e-07	1.75664174152302e-06	=
ENSG00000088854	DNAAF9	158363	1.07839560350032	5.23466997428584	147.644094983192	1.59871841512408e-21	4.76555908260002e-20	=
ENSG00000112175	BMP5	121937	1.07619032257523	4.36662333556007	17.7269047590868	5.51679464288773e-05	0.000111935057599913	=
ENSG00000075035	WSCD2	121249	1.07614419265649	-0.350266672052666	18.4031891238724	4.08124274221783e-05	8.42715941361569e-05	=
ENSG00000107719	PALD1	189987	1.07601040551494	4.75975633760387	46.3584644073311	7.02215421020863e-10	2.70452270305852e-09	=
ENSG00000140481	CCDC33	133767	1.07574477819575	2.11695325876588	7.09861362934405	0.00897223172485796	0.0134176035196842	=
ENSG00000069122	ADGRF5	102421	1.07473068240133	8.53503291595609	21.3673061989964	1.11656384502605e-05	2.48446233161587e-05	=
ENSG00000144677	CTDSPL	122589	1.07445759805054	6.24998881024165	103.939621187802	3.10836439717993e-17	3.98964454809531e-16	=
ENSG00000196126	HLA-DRB1	11946	1.07389464536946	10.2578885255581	35.8595054338119	3.2217214130469e-08	9.90580499914063e-08	=
ENSG00000130962	PRRG1	107983	1.07345904023888	3.4365674805987	46.0343105746041	7.86793280623939e-10	2.99886883348926e-09	=
ENSG00000162763	LRRC52	19957	1.07292092647322	-1.24115030666672	7.05814451189189	0.00916342850494635	0.0136905042708276	=
ENSG00000050628	PTGER3	195463	1.07272870366198	1.67441966201469	18.3079390666772	4.25765550698436e-05	8.76629820891421e-05	=
ENSG00000184434	LRRC19	12536	1.07271050037323	-0.973285523473327	12.7259798991254	0.000551711190053075	0.000975210588368022	=
ENSG00000165175	MID1IP1	5097	1.07237133994433	6.7026323625694	69.5845471752578	3.75674226307704e-13	2.32131225826801e-12	=
ENSG00000184497	TMEM255B	57769	1.07208313102065	3.33681181237837	56.2156753693746	2.49302290696822e-11	1.16775597503586e-10	=
ENSG00000112303	VNN2	19589	1.07163814508713	2.98939375852303	21.2833607981392	1.15769355646501e-05	2.57035622161596e-05	=
ENSG00000162616	DNAJB4	38789	1.07107801067417	4.8983033270756	42.4421514519952	2.82513710723706e-09	9.96812151980032e-09	=
ENSG00000155970	MICU3	95404	1.0689927899217	2.1757668352831	42.6251208691417	2.64487823513089e-09	9.36842856119196e-09	=
ENSG00000134508	CABLES1	125906	1.06880276342117	5.58978627365229	38.161946067971	1.35596972409111e-08	4.38193655323573e-08	=
ENSG00000198932	GPRASP1	7991	1.06832557917702	3.10021069841699	52.1833473925559	9.50485357250807e-11	4.1257698572707e-10	=
ENSG00000103994	ZNF106	78318	1.06802726935637	6.87603344036589	72.633764258866	1.51322971740736e-13	9.93628127013135e-13	=
ENSG00000143416	SELENBP1	8403	1.06659340899902	8.31711404702937	20.5751981945887	1.5727081747754e-05	3.43417606982453e-05	=
ENSG00000170776	AKAP13	368787	1.06638832280921	8.14475023464079	70.1822001197566	3.13935452921807e-13	1.96297650834181e-12	=
ENSG00000109927	TECTA	90247	1.06631607206371	0.276306053085053	46.7087206554802	6.21200500475226e-10	2.41184267970272e-09	=
ENSG00000164129	NPY5R	8042	1.06621046620993	-2.0406572321095	8.20746514603247	0.0050691539707308	0.007860143766813	=
ENSG00000143995	MEIS1	140417	1.06585690604213	4.45794934038453	71.8487789545004	1.90934323577032e-13	1.23219989560407e-12	=
ENSG00000187808	SOWAHD	1614	1.06564905402301	1.04782360797212	29.5062788931942	3.82080254296458e-07	1.01618784034297e-06	=
ENSG00000100121	GGTLC2	3284	1.06482431186694	2.58628671608259	28.4323466488286	5.88094812057682e-07	1.53172208581881e-06	=
ENSG00000174004	NRROS	22310	1.06474289039729	3.66146201305785	45.6640772463969	8.9621648459401e-10	3.38755723702357e-09	=
ENSG00000150636	CCDC102B	339980	1.0646661334512	3.43007919984233	59.1169841788308	9.7286915031351e-12	4.85844446556045e-11	=
ENSG00000119771	KLHL29	323432	1.06440548416297	3.55517847898836	28.566421782098	5.57146321842976e-07	1.45462137697723e-06	=
ENSG00000132510	KDM6B	20579	1.06397601154888	6.27404374889548	34.8038648995449	4.81623161204272e-08	1.4501537502718e-07	=
ENSG00000125968	ID1	1232	1.06389130564349	6.27985488017194	27.2814376195926	9.37832108077799e-07	2.38837521812994e-06	=
ENSG00000175984	DENND2C	87574	1.063485893385	2.30654995332948	41.6144463703826	3.81118356265975e-09	1.31994296103414e-08	=
ENSG00000160345	PIERCE1	6553	1.0632099659529	2.66227232941284	16.4345030770582	9.87511740900297e-05	0.0001934408620941	=
ENSG00000156313	RPGR	58381	1.06317669032414	3.7941778391348	71.822221453732	1.92445848395888e-13	1.24095933989481e-12	=
ENSG00000177432	NAP1L5	1916	1.06264788793922	2.45702298761522	56.7037371368393	2.12536410043716e-11	1.00727576569238e-10	=
ENSG00000122042	UBL3	86246	1.06256239227567	6.77775671631986	93.4793778888949	4.53584250911449e-16	4.56994062587882e-15	=
ENSG00000117758	STX12	51224	1.06136904774731	6.51576747563082	151.785433700554	6.88112640397847e-22	2.19093544011757e-20	=
ENSG00000151623	NR3C2	365936	1.06031623339028	4.5995612763809	37.0529137963989	2.05321747815132e-08	6.48129943030092e-08	=
ENSG00000164675	IQUB	82884	1.06031016211388	0.761183265758549	14.2605072026518	0.000268179693089206	0.00049477736781766	=
ENSG00000223865	HLA-DPB1	13706	1.05997458541855	9.02184617572796	37.375612700392	1.81905136650201e-08	5.79075291391149e-08	=
ENSG00000027075	PRKCH	363417	1.05921858601947	5.7828811530387	115.605282161136	1.83367191093149e-18	3.00781344099569e-17	=
ENSG00000272104		17031	1.0583158396188	3.11829426451705	70.7660208147889	2.63598922613057e-13	1.66631143439018e-12	=
ENSG00000169918	OTUD7A	395391	1.05761133857835	0.957102661798384	35.2878099829729	4.00379961771429e-08	1.21804841792473e-07	=
ENSG00000093072	ADA2	79445	1.05720505839051	6.94867370013592	46.9352024922041	5.73954836897692e-10	2.23776066348389e-09	=
ENSG00000153071	DAB2	90625	1.05697860686245	6.64755694404795	72.2484368349482	1.69595379905746e-13	1.10313563701672e-12	=
ENSG00000134245	WNT2B	63624	1.05689560238727	3.52063607098424	81.5270723402445	1.16814454284819e-14	9.14262154880139e-14	=
ENSG00000018408	WWTR1	219479	1.05689528749974	7.02478643997854	90.0554527892809	1.1261104047433e-15	1.05467620734599e-14	=
ENSG00000244405	ETV5	64004	1.05671615544189	6.28227695208157	47.4244652401463	4.84008027179489e-10	1.90832720225911e-09	=
ENSG00000059804	SLC2A3	16957	1.05650899232972	6.78693191024209	25.0919792495053	2.30938170968458e-06	5.61796825365649e-06	=
ENSG00000169946	ZFPM2	1213806	1.05596097929624	2.89197519861272	44.6033307134334	1.30400728035298e-09	4.83486636715048e-09	=
ENSG00000185585	OLFML2A	37752	1.05518993607252	5.35053042980585	32.8092912038159	1.0392751561105e-07	2.98770006218731e-07	=
ENSG00000143119	CD53	28734	1.0531397223352	6.54717646905061	48.702691809913	3.10931486803863e-10	1.25923974592457e-09	=
ENSG00000150471	ADGRL3	878009	1.05283578135132	2.50901238027302	13.8630922598954	0.00032283183213904	0.000589318925757772	=
ENSG00000156427	FGF18	37979	1.05246838599403	1.53773116671551	16.6321665820909	9.02886970070006e-05	0.000177547916578029	=
ENSG00000137831	UACA	109004	1.05218487350574	5.90727170020547	78.7455799997896	2.56650657829985e-14	1.92337807681951e-13	=
ENSG00000203985	LDLRAD1	10888	1.05187844673857	3.75059504996695	6.68818552453924	0.0111212601233981	0.0164071564359954	=
ENSG00000162878	PKDCC	10496	1.05103568999659	4.53467531181843	24.0531673651968	3.5640735322355e-06	8.44793903191933e-06	=
ENSG00000168994	PXDC1	29099	1.05080927853532	5.75355745170959	58.7471324502692	1.09577471484712e-11	5.42676856058202e-11	=
ENSG00000061455	PRDM6	105025	1.05057309783317	3.203954412628	36.1379153008116	2.899205244469e-08	8.97160541822527e-08	=
ENSG00000196972	SMIM10L2B	3727	1.05020690672561	1.37247445302202	52.4542853197173	8.67749780462536e-11	3.78564873944405e-10	=
ENSG00000106538	RARRES2	3345	1.05009951364673	6.71487629966804	40.726779580856	5.26499514640236e-09	1.79327228302109e-08	=
ENSG00000145675	PIK3R1	86081	1.04986474512377	6.16595618720884	70.4830768210131	2.86875332440835e-13	1.80487176949403e-12	=
ENSG00000144791	LIMD1	130947	1.04962431524875	6.79191236207827	61.2529226394569	4.92121070117503e-12	2.57670538499743e-11	=
ENSG00000095383	TBC1D2	56638	1.04798380476826	6.21318658021998	48.8152517575499	2.99104927598228e-10	1.21532904659125e-09	=
ENSG00000064309	CDON	107539	1.04528052912296	4.09880248459268	30.0213483909095	3.11128969900199e-07	8.36564348461049e-07	=
ENSG00000166866	MYO1A	22681	1.04448582809842	-0.0289393405123076	15.5240916101973	0.000149585922308706	0.000285420043129369	=
ENSG00000188779	SKOR1	14878	1.0443951339529	-0.919811003729534	32.1015793036813	1.36951353471769e-07	3.88283363426273e-07	=
ENSG00000104728	ARHGEF10	134715	1.04399000060242	5.48105877205466	72.281830630123	1.67926374861599e-13	1.09351378342078e-12	=
ENSG00000170509	HSD17B13	19097	1.04297187976208	2.56103718408586	5.20677775060003	0.0245824791354947	0.0345084834177954	=
ENSG00000110756	HPS5	43530	1.04236575330023	5.5156041987476	129.386039678643	7.84854784972694e-20	1.69405173250848e-18	=
ENSG00000181585	TMIE	16358	1.04216522005613	0.254019881946278	28.1077248666859	6.7051175463523e-07	1.73671677420151e-06	=
ENSG00000145569	OTULINL	34388	1.04125151718895	5.85956910129774	21.4044459650321	1.09884684842843e-05	2.447245029303e-05	=
ENSG00000125266	EFNB2	45917	1.03939866738041	6.29410054717815	34.7399582153008	4.9354415239203e-08	1.48346398656221e-07	=
ENSG00000069535	MAOB	115840	1.03879019612349	5.28369572211199	17.4520634770283	6.23960156231306e-05	0.000125408592665462	=
ENSG00000172458	IL17D	20971	1.0375556887846	3.37636374124603	37.0300743842326	2.07091424171048e-08	6.53000844882957e-08	=
ENSG00000100100	PIK3IP1	10940	1.03747432771677	6.21439322218809	72.5770717110105	1.53879928880998e-13	1.0081205344538e-12	=
ENSG00000177606	JUN	7203	1.03687605176074	8.29945701272098	33.8385594310855	6.97728330736419e-08	2.05783437565711e-07	=
ENSG00000069667	RORA	741018	1.03568871778321	4.96816381842423	53.1157762924992	6.95244336611235e-11	3.07026292098893e-10	=
ENSG00000175489	LRRC25	6485	1.03420349913479	3.82146821324728	39.6245184522081	7.88821349045541e-09	2.62672039746694e-08	=
ENSG00000185561	TLCD2	7561	1.03386719570899	4.2711516078675	56.1449056982496	2.55148149338325e-11	1.19223144700279e-10	=
ENSG00000167705	RILP	3721	1.03381894161681	4.20411857345186	53.5131049109953	6.08873938059373e-11	2.71239925666285e-10	=
ENSG00000198909	MAP3K3	73890	1.03373936267455	5.83907917795051	131.87993837275	4.5288901768978e-20	1.0235291799789e-18	=
ENSG00000214140	PRCD	25992	1.03360056945546	2.42420069040769	60.1543804976736	6.97898164572926e-12	3.5624332351052e-11	=
ENSG00000122733	PHF24	24936	1.03322552777728	-0.734517608482927	18.1562488706687	4.55488261269645e-05	9.34267000722611e-05	=
ENSG00000142621	FHAD1	163762	1.03200327229934	3.15085550893602	13.5158803902408	0.000379909970777663	0.000686697698355988	=
ENSG00000155016	CYP2U1	21912	1.03027072481524	3.80831115221696	77.3822521087784	3.79207221291133e-14	2.75943843168296e-13	=
ENSG00000092969	TGFB2	99283	1.02929515104705	5.05033323766282	18.270385158912	4.32933836143188e-05	8.90540522674548e-05	=
ENSG00000165996	HACD1	28342	1.02868944159538	3.0913962936997	21.7809187787915	9.34689962137246e-06	2.1011383117138e-05	=
ENSG00000133687	TMTC1	283919	1.02854907141277	4.59504077953447	15.4397072804576	0.000155490368138486	0.000295902363758534	=
ENSG00000168077	SCARA3	42908	1.0269555855164	4.76595154972122	21.9179759652836	8.813533027599e-06	1.98770118072214e-05	=
ENSG00000143867	OSR1	7138	1.02650993101874	3.04125107479626	29.5816170059089	3.70749706186939e-07	9.88113406854631e-07	=
ENSG00000138759	FRAS1	486946	1.02608327554685	5.16981552531724	14.0672665462283	0.00029345624002482	0.000538881033859704	=
ENSG00000186088	GSAP	105598	1.02417485932046	5.47769637299146	74.4009035556071	9.00092263238519e-14	6.1508676439252e-13	=
ENSG00000134533	RERG	240892	1.02296011750231	4.00991897685222	29.9050974998655	3.25867961727815e-07	8.7415534372571e-07	=
ENSG00000138613	APH1B	33108	1.02253232281344	4.40415887764563	103.7922605164	3.22484620928843e-17	4.12384364736595e-16	=
ENSG00000265118		13618	1.02221136405262	4.3865622362097	36.1379292210064	2.89918997142282e-08	8.97160541822527e-08	=
ENSG00000142347	MYO1F	56799	1.02205453980782	5.59982186457893	45.3876379530948	9.87954539449963e-10	3.71320565925009e-09	=
ENSG00000154864	PIEZO2	483086	1.02150600268558	4.17995970327513	32.0248899567734	1.41121853607081e-07	3.99125752823954e-07	=
ENSG00000189420	ZFP92	15009	1.01837213168544	2.05225437324982	45.9240938726687	8.17862380718996e-10	3.10906391826093e-09	=
ENSG00000140678	ITGAX	27865	1.01830858612014	5.92683035182931	26.0870341830872	1.52991081258106e-06	3.80310971081438e-06	=
ENSG00000136011	STAB2	179446	1.01807161165906	1.27959712908843	15.4366590964801	0.000155708071162521	0.000296284046041033	=
ENSG00000163154	TNFAIP8L2	3100	1.01782139756399	3.23440204684541	37.0972780750858	2.0192823835543e-08	6.38233512418104e-08	=
ENSG00000116005	PCYOX1	23799	1.01685066479777	7.61024788323543	98.392497569248	1.2651776409981e-16	1.42965073432785e-15	=
ENSG00000081052	COL4A4	161739	1.01651125455888	5.60943476088893	20.5213991830179	1.60988545024241e-05	3.51164642306851e-05	=
ENSG00000150681	RGS18	27353	1.0156513885724	2.05933415351869	21.5803860355216	1.01874398096553e-05	2.278828397841e-05	=
ENSG00000204131	NHSL2	250905	1.0153157157577	4.85110964508851	101.76463234154	5.36463264171486e-17	6.52244259793306e-16	=
ENSG00000198756	COLGALT2	107875	1.01511772104802	2.6223453305986	11.0834615536404	0.00121401154238935	0.00205311998008113	=
ENSG00000198771	RCSD1	78603	1.01497202024687	4.71695632564543	47.5483343678831	4.63609217141191e-10	1.83417385701466e-09	=
ENSG00000166402	TUB	86999	1.01339864905863	2.99537032301923	25.7374769024269	1.76727060374107e-06	4.36116778019973e-06	=
ENSG00000283239	KBTBD11-OT1	194739	1.01055162597815	5.57489794448807	77.9934435465935	3.18206890709204e-14	2.35407742125435e-13	=
ENSG00000110841	PPFIBP1	172133	1.00992794602012	6.17539891073718	57.3434881014163	1.7256044472121e-11	8.30105044180579e-11	=
ENSG00000081818	PCDHB4	3805	1.00954496801463	2.16161817868493	40.5623877092211	5.59102114592221e-09	1.89870682757512e-08	=
ENSG00000205084	TMEM231	19548	1.00913742744763	4.38681109386448	17.9054568185457	5.09372352274332e-05	0.000103875189885243	=
ENSG00000119782	FKBP1B	13980	1.00907218010038	2.91431828921813	33.1742581496752	9.01994851386393e-08	2.61303434745633e-07	=
ENSG00000168995	SIGLEC7	11227	1.00819214612265	2.52381538512372	32.8028503166997	1.04188075404882e-07	2.99419487313e-07	=
ENSG00000049759	NEDD4L	357314	1.00784728075156	7.40431057129278	46.2250567040544	7.35839927522203e-10	2.82458625819968e-09	=
ENSG00000114204	SERPINI2	37058	1.00779437385816	-0.349828475150024	9.55310179764535	0.00257545925355574	0.00416063493129557	=
ENSG00000112414	ADGRG6	144412	1.00709587694192	5.55404901854509	31.8069051379783	1.53698930359027e-07	4.32362643504265e-07	=
ENSG00000158122	PRXL2C	15740	1.00665847072384	4.4635227992738	88.9573174009121	1.51275941594231e-15	1.38454724945615e-14	=
ENSG00000196396	PTPN1	74920	1.00630673781826	6.99072089097781	82.5422238139504	8.79141416325291e-15	7.01406365798245e-14	=
ENSG00000111218	PRMT8	212624	1.00596712991712	1.0101543755064	5.36840536312662	0.0225096795063225	0.0317508239361026	=
ENSG00000088756	ARHGAP28	186000	1.00578362104477	3.19427399190192	33.8654829842694	6.90524937408618e-08	2.03763195815969e-07	=
ENSG00000163909	HEYL	16208	1.0033484869949	4.89631788290518	35.1944445507122	4.14884786693896e-08	1.25929478180315e-07	=
ENSG00000275385	CCL18	7760	1.00237592860397	7.1401916380312	10.7189497331095	0.00144986670894799	0.00242636197183253	=
ENSG00000196511	TPK1	384454	1.00213730406909	2.90302178179851	43.4275018737311	1.98286792030169e-09	7.15844716519023e-09	=
ENSG00000275832	ARHGAP23	93105	1.00161991548466	5.9745019280986	39.3061905724554	8.87075257142188e-09	2.93019566693376e-08	=
ENSG00000137824	RMDN3	19967	1.00160346238953	6.09612521470855	155.358363932234	3.36218300531035e-22	1.15564178884315e-20	=
ENSG00000102271	KLHL4	152641	1.00126539731924	1.2699985055249	12.7546554583561	0.000544252293186971	0.000962715152129072	=
ENSG00000100490	CDKL1	90196	1.00058738103119	2.88779800348278	47.8349492438554	4.19705632485613e-10	1.66884619665604e-09	=
ENSG00000164442	CITED2	2841	1.00027364628376	7.38617409075415	32.2370602475751	1.29888640723833e-07	3.68924709951429e-07	=
ENSG00000170271	FAXDC2	40760	1.00022977786111	6.11391125334972	15.9470854041594	0.000123271358823642	0.000237967677836304	=
ENSG00000186480	INSIG1	12459	0.999891546860224	6.25593789633061	50.6833033135481	1.5785274737716e-10	6.67102456466319e-10	=
ENSG00000186479	RGS7BP	106304	0.999366646654439	0.908831920190694	14.2706624224834	0.000266914866965433	0.000492654119244729	=
ENSG00000160539	PLPP7	69563	0.999154830676349	0.57135453515465	43.5318864432781	1.9101695197707e-09	6.91621378582528e-09	=
ENSG00000166086	JAM3	82930	0.999137109307755	5.27502705867812	31.350132700528	1.83899881140854e-07	5.11000489399586e-07	=
ENSG00000159176	CSRP1	25926	0.999049856606762	8.45827504704072	108.128808490542	1.10443847510971e-17	1.55874586091198e-16	=
ENSG00000174950	CD164L2	4157	0.998218827012161	1.79307369902508	10.4634946634407	0.00164291909137401	0.00272778528481372	=
ENSG00000064999	ANKS1A	202151	0.998087936825197	6.34522036222805	107.379356283329	1.32697876913509e-17	1.83978636243597e-16	=
ENSG00000136848	DAB2IP	218473	0.998019905643371	6.58323397895272	64.0699830284636	2.03148043492794e-12	1.11712039565742e-11	=
ENSG00000064886	CHI3L2	42669	0.997595610226988	5.44913683672673	8.38086343875265	0.00464133289330964	0.00723831899625026	=
ENSG00000071246	VASH1	21547	0.997535801480012	5.89662284901806	76.2581123204664	5.24406101553164e-14	3.72033528508521e-13	=
ENSG00000244617	ASPRV1	1542	0.997058800394398	0.472455492557694	50.721425044175	1.55820684634843e-10	6.591592406782e-10	=
ENSG00000145850	TIMD4	43934	0.996149835073951	-0.163679098509999	7.37639609998235	0.00776704804786071	0.0117105165866804	=
ENSG00000169122	FAM110B	209756	0.995803224731672	2.41974547828917	37.5460549561515	1.70656029963228e-08	5.45272981340649e-08	=
ENSG00000074660	SCARF1	11886	0.995735971472337	4.87408608514134	36.4978615971877	2.53048407145594e-08	7.88706311725288e-08	=
ENSG00000132846	ZBED3	15213	0.995707587929936	4.42841787088595	54.2070447600697	4.83371019504108e-11	2.1797082827873e-10	=
ENSG00000153162	BMP6	155629	0.995696922645065	3.93848446901736	11.0757735970432	0.00121855396635038	0.00206039897547499	=
ENSG00000079335	CDC14A	175276	0.995365069673286	3.56134455285605	53.6388553267507	5.83884057394001e-11	2.60577477240188e-10	=
ENSG00000170624	SGCD	897444	0.99461206005406	3.6474264529126	26.6126196754015	1.23270412160107e-06	3.09635646641884e-06	=
ENSG00000019485	PRDM11	139304	0.994425726773615	4.00445364228098	75.1436416952394	7.24692184198991e-14	5.01971280954181e-13	=
ENSG00000174282	ZBTB4	24897	0.993885643917146	7.25221533244513	98.5593768724642	1.21216516182977e-16	1.37694635235709e-15	=
ENSG00000090674	MCOLN1	11385	0.99341133216361	5.12019688871993	80.87293561647	1.40413482567613e-14	1.08230436919815e-13	=
ENSG00000167601	AXL	42543	0.992296183213505	6.3760813694521	42.9006620548886	2.39528956831371e-09	8.54563791716378e-09	=
ENSG00000163131	CTSS	35878	0.992225917741236	8.40429827740854	49.1206759984584	2.69273226111697e-10	1.10502369006531e-09	=
ENSG00000197380	DACT3	13631	0.992069516327574	3.05826735538139	37.9757444610055	1.45342843846618e-08	4.68462421190191e-08	=
ENSG00000213204		103622	0.99193619185693	4.69115030236544	74.3673655628364	9.08965119474419e-14	6.20169611309914e-13	=
ENSG00000174684	B4GAT1	2255	0.991614381519682	4.81700026748701	84.523975512722	5.07087400117916e-15	4.20481249910727e-14	=
ENSG00000129451	KLK10	7436	0.990502745514668	4.26657360184148	6.38406374796552	0.0130562723382959	0.0190585859892602	=
ENSG00000167941	SOST	5053	0.989823789920518	-0.939896995243466	3.50055606280656	0.0642231979218066	0.084559810286354	=
ENSG00000049540	ELN	42118	0.989716563069109	6.99828508493573	19.1437432016431	2.94128406194003e-05	6.20447293153747e-05	=
ENSG00000173838	MARCHF10	107030	0.989632154895272	1.78080243717855	7.638530128119	0.00678378087924305	0.0103198229319167	=
ENSG00000164946	FREM1	173843	0.989475906862511	2.43804306921396	14.7086902579368	0.000217799750387628	0.000407041388439271	=
ENSG00000117020	AKT3	362846	0.989004107226834	5.2816241167809	76.6665910514673	4.6601830009067e-14	3.33071119895311e-13	=
ENSG00000164330	EBF1	404000	0.988084220535229	2.84732769546621	43.1087975296646	2.2227942160978e-09	7.96804669336821e-09	=
ENSG00000181036	FCRL6	15746	0.98784656915895	1.28668311919873	26.1255170272491	1.5058528222332e-06	3.74923523093171e-06	=
ENSG00000245848	CEBPA	2600	0.98779967879243	5.71257403500476	23.3488343332906	4.79475675303265e-06	1.12082949571635e-05	=
ENSG00000126947	ARMCX1	4153	0.987748058411657	4.12286056879933	53.3437923572893	6.44254804678032e-11	2.85603110719961e-10	=
