ensembl_gene_id	external_gene_name	length	logFC	logCPM	F	PValue	FDR	class
ENSG00000055211	GINM1	25454	0.488256386673181	5.7280766207466	42.5327403223256	2.73437415069151e-09	9.6647155270107e-09	=
ENSG00000166839	ANKDD1A	46789	0.487692119360422	2.80109411805712	17.1763202763532	7.06259975989459e-05	0.000141048038868912	=
ENSG00000075239	ACAT1	30908	0.487685193424222	5.88671628042995	18.3572704970192	4.16533462067122e-05	8.58439268766059e-05	=
ENSG00000010818	HIVEP2	205229	0.487223877013221	5.72719784859979	9.27968373398379	0.00295158135192719	0.00473156142730358	=
ENSG00000133639	BTG1	5568	0.487126452188793	7.56361630866243	18.5052973684247	3.90042379259386e-05	8.07114625375886e-05	=
ENSG00000154945	ANKRD40	14716	0.487077585863784	6.17575009731777	62.3309136509016	3.50122805509201e-12	1.87233937038311e-11	=
ENSG00000173905	GOLIM4	87235	0.487050520928982	6.16668729670009	22.5308695112535	6.78354871531566e-06	1.55503545132713e-05	=
ENSG00000060762	MPC1	18094	0.48701753847282	4.96252412443972	20.6054312546796	1.55220263276397e-05	3.39481737101281e-05	=
ENSG00000092330	TINF2	4377	0.486946574956264	5.90001492396278	47.4907140225905	4.72986723400142e-10	1.86999027232222e-09	=
ENSG00000171570	RAB4B-EGLN2	30176	0.486840933428327	6.72857921659745	31.225929965991	1.93115893064963e-07	5.34461449527797e-07	=
ENSG00000116729	WLS	134647	0.486359377603808	6.42327697212735	7.80835725103249	0.0062166073736391	0.00951140928166782	=
ENSG00000187554	TLR5	33844	0.486052860370344	3.76994447386179	14.4460579802995	0.000246009961322372	0.000456310076311821	=
ENSG00000140386	SCAPER	557540	0.486033198979486	4.20255178124597	20.315838310947	1.76041847964492e-05	3.81976344058496e-05	=
ENSG00000104805	NUCB1	23423	0.485421379963582	8.62442455878786	27.8065997005086	7.57509161067744e-07	1.95209060749743e-06	=
ENSG00000269858	EGLN2	9438	0.484949473833004	6.69335475787513	28.6549978379569	5.37617798882638e-07	1.40639644800755e-06	=
ENSG00000052795	FNIP2	139024	0.484615428633165	6.41420539949254	9.71127029633158	0.00238084021285314	0.00386283281156325	=
ENSG00000175866	BAIAP2	82312	0.48340484233203	6.23853510419927	13.1677938086232	0.000447587763627835	0.000801153830144077	=
ENSG00000162105	SHANK2	784723	0.481803254885306	5.23908593093994	8.9800693822338	0.00342958572964628	0.00544432170414604	=
ENSG00000087086	FTL	1570	0.481243981125648	12.0855759640319	8.30186911839625	0.00483139176396365	0.00751709253124258	=
ENSG00000266412	NCOA4	25535	0.481087301954972	7.88257868628814	30.104826775081	3.00966607737196e-07	8.10879177367677e-07	=
ENSG00000113580	NR3C1	157581	0.480230729876372	6.77655132267836	12.5390185313256	0.000602989333739407	0.00106161737179436	=
ENSG00000075426	FOSL2	24869	0.480151450658027	7.85856697576924	8.07972571878767	0.00541034481199136	0.00835472056578409	=
ENSG00000257065		37525	0.479839643848605	1.64364599359183	14.6510422324136	0.00022369356675811	0.000417109369680863	=
ENSG00000148484	RSU1	226852	0.479759030573061	6.37623621458086	41.5197379998792	3.94446847276695e-09	1.36446409415102e-08	=
ENSG00000115561	CHMP3	60049	0.479497901328886	7.26901168421384	53.4152702030704	6.29069185672236e-11	2.79516246494148e-10	=
ENSG00000092841	MYL6	5150	0.479259010212631	9.80157154761646	18.5629226619205	3.80201976385006e-05	7.88166902844168e-05	=
ENSG00000107372	ZFAND5	13822	0.479109339789841	7.95905367836642	16.3723143191306	0.000101578493444302	0.000198417192764495	=
ENSG00000243789	JMJD7	9489	0.47866534862505	3.79989193840103	17.4780205403091	6.16737091718971e-05	0.000124109077062069	=
ENSG00000166340	TPP1	6680	0.477862827569893	7.95189536918766	22.3369519692593	7.36810614708021e-06	1.68145706410863e-05	=
ENSG00000139505	MTMR6	41288	0.476847584519731	5.64176108449531	18.6392526802701	3.6755746858791e-05	7.6461329255401e-05	=
ENSG00000119632	IFI27L2	2474	0.476364799078731	4.25123969535657	11.3878795129033	0.00104747693986304	0.00178492300544964	=
ENSG00000183741	CBX6	10827	0.475813233419683	6.29258728685064	8.75509987367029	0.00384070563613549	0.00605305011332238	=
ENSG00000110090	CPT1A	89790	0.475669826895335	6.30903840663006	18.7257359774877	3.53750091603239e-05	7.38199798880916e-05	=
ENSG00000116044	NFE2L2	174089	0.475632861805012	7.22197070970554	35.0332721005942	4.41198754563417e-08	1.3337795537064e-07	=
ENSG00000138867	GUCD1	15512	0.475367049224559	6.77337013569006	39.528430493524	8.17249288434619e-09	2.71250200571052e-08	=
ENSG00000251184		15543	0.474732647281129	1.7267021946845	19.2167937079629	2.84816002542527e-05	6.02052068462862e-05	=
ENSG00000102882	MAPK3	9401	0.47412920158836	6.28510511851963	20.1517097059152	1.89090800227621e-05	4.08597780919303e-05	=
ENSG00000079459	FDFT1	43731	0.473976909074115	7.04221861213741	19.4087587235224	2.61756418978514e-05	5.56437566423156e-05	=
ENSG00000067113	PLPP1	110115	0.472996436783069	5.37158466691663	24.1912758626951	3.36346680822253e-06	8.00206104958845e-06	=
ENSG00000266028	SRGAP2	261090	0.472512425365468	5.65040711271723	25.2215472299303	2.18835446636769e-06	5.33781890082266e-06	=
ENSG00000243749	TMEM35B	3967	0.472026091765483	4.89911368355675	23.2335827502235	5.03416697620286e-06	1.17282998048203e-05	=
ENSG00000069974	RAB27A	116147	0.471174578356581	6.36021295515917	16.0424906439188	0.000118022973798577	0.000228422612112795	=
ENSG00000169057	MECP2	115530	0.470981251844826	5.96469323430069	41.0817446307389	4.62558148737649e-09	1.5861102406833e-08	=
ENSG00000111832	RWDD1	26266	0.470178007982385	5.20654770287954	23.8787107175078	3.83508001552021e-06	9.06297134886945e-06	=
ENSG00000177105	RHOG	13981	0.469959704390037	5.90938177315041	19.0238547073267	3.10092693895605e-05	6.51737489030041e-05	=
ENSG00000136895	GARNL3	169395	0.469587288951718	2.01819972955257	16.6635592429231	8.90147359471142e-05	0.00017516568913015	=
ENSG00000121413	ZSCAN18	34589	0.469416693444845	5.48225582255441	14.6045951097636	0.000228561145563387	0.000425726529373561	=
ENSG00000240445	FOXO3B	14685	0.469269476191895	2.52973654927804	9.52104588644183	0.0026168658858535	0.004223580498555	=
ENSG00000206418	RAB12	29946	0.468736615504717	5.50146797437092	34.5656318844803	5.27618032543725e-08	1.57847173639877e-07	=
ENSG00000088280	ASAP3	56005	0.468656552431286	5.04498208586076	12.6575201357993	0.000569946408390754	0.00100579804579644	=
ENSG00000135926	TMBIM1	18389	0.467972210790399	8.11599628077537	19.483564926627	2.53296082583274e-05	5.39686839719091e-05	=
ENSG00000175764	TTLL11	277932	0.467815501187776	1.89162479591101	13.5891507597241	0.000367057756113946	0.000664787507380475	=
ENSG00000085511	MAP3K4	125658	0.467210218642181	4.68889696051583	31.7786731893098	1.55409543514398e-07	4.36748309138561e-07	=
ENSG00000117984	CTSD	11821	0.466910350185273	10.9600461003134	9.85051123662149	0.00222209154776518	0.00362089922425186	=
ENSG00000059758	CDK17	122219	0.466707623783017	5.21933909757149	20.6675379333985	1.51093268426231e-05	3.30958003018005e-05	=
ENSG00000176018	LYSMD3	13973	0.466362984165135	5.14615554740584	17.084033410679	7.36223729903027e-05	0.000146693235753065	=
ENSG00000152601	MBNL1	221952	0.46577228235458	7.74579543997509	25.1467026699671	2.25745204257498e-06	5.49860360158902e-06	=
ENSG00000163820	FYCO1	77921	0.464582579780486	6.22442808597049	18.0849666815074	4.70181408201936e-05	9.62919493769637e-05	=
ENSG00000169871	TRIM56	12486	0.464365576612995	6.61477301802439	17.6668977371699	5.66692454253569e-05	0.000114711928832572	=
ENSG00000178951	ZBTB7A	23596	0.464233722724859	5.61093752671565	25.1716112812729	2.23421185741087e-06	5.4442972237881e-06	=
ENSG00000125650	PSPN	3910	0.464069496941103	1.34709147330778	29.5823659967171	3.70638800852861e-07	9.87970124567547e-07	=
ENSG00000172748	ZNF596	32566	0.463860278695689	1.76110885311873	10.7087881795584	0.00145708054646362	0.0024372547956472	=
ENSG00000136478	TEX2	116033	0.463615545879854	5.8270788958977	31.8831229151612	1.49176176515095e-07	4.20392325308797e-07	=
ENSG00000067141	NEO1	253495	0.463385444159557	6.13978316661062	13.1675656116373	0.000447635978399624	0.000801157187427649	=
ENSG00000170542	SERPINB9	16039	0.463245126797706	5.01256224788548	10.2821041376276	0.00179594615382804	0.00296562684369943	=
ENSG00000182179	UBA7	8744	0.462412320332089	5.95683125691697	13.2177101600609	0.000437168337835528	0.000783639543062565	=
ENSG00000158473	CD1D	8397	0.462320082561137	1.80925115614115	9.87635647877336	0.00219384918661174	0.00357926380931682	=
ENSG00000172007	RAB33B	23377	0.462136226225029	4.0875435223811	21.5581801366706	1.02851538111743e-05	2.29890141229984e-05	=
ENSG00000113742	CPEB4	73631	0.461991543166887	5.83287508077418	15.690360721701	0.000138615480847841	0.000265807791523771	=
ENSG00000213654	GPSM3	4757	0.461927801756773	5.57072006422535	9.8955159134608	0.00217315210324843	0.0035471701957196	=
ENSG00000084234	APLP2	76664	0.461649673435694	10.2596061503505	17.8120799214425	5.31066091836047e-05	0.000108018843079452	=
ENSG00000091622	PITPNM3	105292	0.461504541671497	4.31684371622843	9.2172983508273	0.00304509212344898	0.00487242922001938	=
ENSG00000089486	CDIP1	28159	0.461002787984727	4.94771337572542	17.7768582590186	5.39492756997596e-05	0.000109603881030922	=
ENSG00000162520	SYNC	23690	0.460861559425864	4.9602272127682	46.4524102618777	6.79481426124177e-10	2.62632559272544e-09	=
ENSG00000119801	YPEL5	13592	0.4606066445234	7.03339828242236	21.5143830139011	1.04806970229483e-05	2.33837618827917e-05	=
ENSG00000151422	FER	449000	0.460502669469938	4.57590479840281	9.20910511146984	0.00305759873776978	0.0048897257032006	=
ENSG00000182224	CYB5D1	4536	0.46028326685613	4.301111834098	15.3797280688474	0.000159832065041991	0.00030376350143025	=
ENSG00000125966	MMP24	50308	0.459966534489816	5.28451448124294	12.4995060187665	0.000614439712973721	0.00108001710020361	=
ENSG00000159658	EFCAB14	44487	0.459638090448547	7.4792879976901	33.381989083508	8.32274815228513e-08	2.42201637442952e-07	=
ENSG00000102796	DHRS12	36170	0.459607632671852	3.63909078554407	16.685005661233	8.81550128808204e-05	0.000173616981925364	=
ENSG00000032742	IFT88	124306	0.459577590940944	3.82276273281722	18.2098079827402	4.44758320929576e-05	9.13233564198509e-05	=
ENSG00000174516	PELI3	11010	0.459517603188035	3.67755286901483	20.9020354264359	1.36496817554643e-05	3.00699984544117e-05	=
ENSG00000147421	HMBOX1	174369	0.45747228572986	3.67250330861154	15.9824679903328	0.000121297544638865	0.000234407262102538	=
ENSG00000167081	PBX3	220032	0.457327710851437	4.69786828255937	24.4312690140195	3.04189577590122e-06	7.28310982821717e-06	=
ENSG00000135334	AKIRIN2	27373	0.456676416622626	5.31064463920474	25.2965783570936	2.12125299771306e-06	5.18072370072908e-06	=
ENSG00000183576	SETD3	83141	0.456568250809417	6.24121146314929	69.4382021269175	3.9259674072598e-13	2.413799804556e-12	=
ENSG00000137802	MAPKBP1	53421	0.456328269021528	4.37485300417944	22.7372671896317	6.2132877839775e-06	1.4324780970421e-05	=
ENSG00000164930	FZD6	34433	0.456056883544882	5.81228136710714	25.7071862442594	1.78953499487476e-06	4.41107364219985e-06	=
ENSG00000162882	HAAO	25504	0.45585672509769	2.329533089387	13.0946017514512	0.00046332918573659	0.00082676213150995	=
ENSG00000083750	RRAGB	41025	0.45579398275242	3.57891036611353	33.885991211513	6.85088947894705e-08	2.02262684770348e-07	=
ENSG00000119402	FBXW2	41438	0.455293157393249	6.32071831759746	30.5194681014746	2.55290448377014e-07	6.94635908402612e-07	=
ENSG00000104205	SGK3	149288	0.455155329882652	4.52094420986108	18.7343444653209	3.52405099951306e-05	7.35570659550661e-05	=
ENSG00000112379	ARFGEF3	182724	0.454966395814976	6.36568019500936	8.2052208477953	0.00507495178838648	0.00786772251339795	=
ENSG00000164823	OSGIN2	26039	0.454880001203588	5.58448757296956	10.4279949515737	0.00167177232941788	0.0027732941665041	=
ENSG00000175970	UNC119B	13182	0.453564254633626	5.53233179656803	16.5012842992085	9.5804753646802e-05	0.000187924709076419	=
ENSG00000185989	RASA3	154840	0.453014894714763	4.55537027122026	13.4660371786266	0.00038891625850965	0.000702095979260032	=
ENSG00000136925	TSTD2	33288	0.452483491970965	4.77955362433173	54.0566102968642	5.08127445683624e-11	2.28360161383524e-10	=
ENSG00000180353	HCLS1	29528	0.452250301279674	6.20613399936337	9.75230850558135	0.002332871062847	0.0037889157168212	=
ENSG00000165475	CRYL1	122207	0.452029208491763	4.81714556443933	13.9263726137846	0.000313417748743237	0.000573587324867346	=
ENSG00000196743	GM2A	58290	0.451886172029964	7.07086813706708	13.1481382368116	0.000451760334898653	0.000807702629789329	=
ENSG00000006451	RALA	84555	0.451327230526207	6.36953689161964	17.4208986433868	6.32746999990968e-05	0.000127026972629399	=
ENSG00000006831	ADIPOR2	100100	0.451128958701466	6.6855813610568	18.504517296378	3.90177362942661e-05	8.07297322632321e-05	=
ENSG00000155629	PIK3AP1	127199	0.45108852808417	5.34384581945525	8.09743022353379	0.00536166863661307	0.00828473402970805	=
ENSG00000166311	SMPD1	4558	0.451053816332532	5.44115082860809	19.7719769616615	2.23212585954014e-05	4.7891814328108e-05	=
ENSG00000182957	SPATA13	327269	0.450753360685849	5.87400852497051	15.7372921725074	0.000135670801771593	0.000260449976885306	=
ENSG00000167220	HDHD2	43092	0.450584220068602	4.87673001191545	29.6939500787527	3.54489054650618e-07	9.4732780277289e-07	=
ENSG00000120727	PAIP2	28133	0.449296781669048	6.29141250075458	36.0196132923097	3.03201805658454e-08	9.36415866028761e-08	=
ENSG00000176476	SGF29	37875	0.44888070762449	3.79205952668233	21.2135684132447	1.19306733556685e-05	2.64515788209992e-05	=
ENSG00000005486	RHBDD2	46324	0.448763788888046	7.01415955914308	16.2400826286961	0.000107869314047496	0.000209922621630703	=
ENSG00000133111	RFXAP	9882	0.448224414117863	2.37233424157216	22.6460088615753	6.45912421671707e-06	1.48558997715606e-05	=
ENSG00000136932	TRMO	18011	0.448190712313346	3.51463437772797	30.7000307285111	2.37675443676691e-07	6.49403649862458e-07	=
ENSG00000152778	IFIT5	7037	0.447984696916254	5.17264291215108	12.9723946335743	0.000490891914698394	0.000873330964521561	=
ENSG00000011021	CLCN6	41983	0.447298715053819	4.49550494848596	16.933732755214	7.87840493857292e-05	0.000156329327422228	=
ENSG00000159685	CHCHD6	256180	0.447139509992718	3.54565439253901	18.8357721445733	3.36946669498996e-05	7.05262829172898e-05	=
ENSG00000167100	SAMD14	20120	0.445906103250023	4.48614966575509	11.9735883947207	0.000790017080689013	0.00136832351312686	=
ENSG00000132109	TRIM21	8805	0.445743136630067	4.87083692510816	21.374033344962	1.11333321888146e-05	2.47823072244645e-05	=
ENSG00000158747	NBL1	61477	0.445428885133599	7.87054133468138	9.85224851048052	0.00222018142792882	0.00361846876955707	=
ENSG00000136451	VEZF1	16712	0.445306310728877	6.19326690822977	45.1880755507687	1.06009169199071e-09	3.97052107080315e-09	=
ENSG00000272886	DCP1A	64157	0.4452139331616	5.12178338568299	29.9245965312075	3.23346859318054e-07	8.6779631337315e-07	=
ENSG00000214944	ARHGEF28	315835	0.445158303092082	4.58596722615655	8.46615181479686	0.00444480735555837	0.00695063986706302	=
ENSG00000163932	PRKCD	36708	0.444290181323587	6.45624887596022	19.3957578791698	2.63256018681879e-05	5.5928155652384e-05	=
ENSG00000186106	ANKRD46	50032	0.444192385701319	4.42932501941824	17.1978031276941	6.99466006884303e-05	0.000139723486921117	=
ENSG00000174839	DENND6A	67623	0.443173481842877	4.84311640630884	31.5578677598793	1.69477348180513e-07	4.73512261262588e-07	=
ENSG00000105248	YJU2	22008	0.442823850872842	4.00535655206026	41.1980947909237	4.43371189805958e-09	1.52333952713736e-08	=
ENSG00000168297	PXK	93247	0.44279601084206	4.13806579639273	23.1625014880344	5.18788387611435e-06	1.207015534035e-05	=
ENSG00000138771	SHROOM3	348024	0.442609523023775	6.74035389728494	9.1508379934437	0.00314808684008375	0.00502745920729798	=
ENSG00000128881	TTBK2	182079	0.442408414866545	4.24619334590229	16.4723325634816	9.70708939683977e-05	0.000190343505253445	=
ENSG00000187118	CMC1	83558	0.442316444250538	5.38103931194641	34.7561199093989	4.90501217828608e-08	1.4748305313111e-07	=
ENSG00000198964	SGMS1	319577	0.442254580056447	5.89055398299683	9.23250193208401	0.00302202447833444	0.00483910171398761	=
ENSG00000178075	GRAMD1C	118992	0.441777928604627	3.61677330813351	12.3322962891604	0.000665426217451392	0.00116348643542851	=
ENSG00000182208	MOB2	31790	0.441606802260854	4.75516886043524	27.0772990698338	1.01927232748274e-06	2.58413066527354e-06	=
ENSG00000126603	GLIS2	24836	0.441541122135776	5.54543606608812	8.68315645444394	0.00398268772710764	0.00626368490075175	=
ENSG00000205090	TMEM240	5846	0.440973932478544	-0.4846242125636	9.13876464895443	0.00316718042619926	0.00505655022518783	=
ENSG00000112561	TFEB	52281	0.440717453623948	4.55640204916231	15.8247906215656	0.000130350858206257	0.000250766216482472	=
ENSG00000196182	STK40	46300	0.440533617356096	6.35333723133012	17.875165253671	5.16308534361006e-05	0.000105215208045349	=
ENSG00000121060	TRIM25	77693	0.44032347374407	5.94457184984346	19.4424534463083	2.57910420459491e-05	5.49004341212034e-05	=
ENSG00000267140		54069	0.440321837054149	1.53291343169772	12.29841129513	0.000676278088233829	0.00118150483705282	=
ENSG00000143514	TP53BP2	66061	0.439301383629631	6.11492590729906	18.6441357018799	3.66763371860637e-05	7.63145015777899e-05	=
ENSG00000282218		255360	0.439055197347193	3.33537146982963	10.3601350351343	0.00172839043138869	0.00286200001611714	=
ENSG00000104883	PEX11G	20574	0.438920844986906	2.03054891758462	11.6983158763365	0.000901751938048908	0.00154974048279598	=
ENSG00000089472	HEPH	106196	0.438906502465694	4.24177576591029	8.6548626658572	0.00404000525899882	0.00634920924668945	=
ENSG00000189067	LITAF	88659	0.438489098643872	8.00644272181883	21.5381301607602	1.03742045185885e-05	2.31700842167519e-05	=
ENSG00000276045	ORAI1	16709	0.438380413521395	4.97969019653799	18.6130791762917	3.71844018284121e-05	7.72879446034403e-05	=
ENSG00000177000	MTHFR	20732	0.438182122923456	5.8621524859224	15.2296407741214	0.000171249699485701	0.000324535356177605	=
ENSG00000100014	SPECC1L	146922	0.438030560608218	6.19652478766447	29.2241766269844	4.27744575149472e-07	1.13198774831765e-06	=
ENSG00000132286	TIMM10B	3180	0.437880667916191	5.27094892281684	38.0396152381403	1.41921725491376e-08	4.5777699851127e-08	=
ENSG00000175104	TRAF6	26503	0.437017171808962	3.63722885303453	37.63455165044	1.65097967307587e-08	5.28197401328808e-08	=
ENSG00000108509	CAMTA2	19683	0.436803372971041	5.79931831339054	14.4191532695323	0.000249104165481144	0.000461752108609788	=
ENSG00000268279		13035	0.436566504933827	4.6456320842021	29.7230018063974	3.50403521945662e-07	9.3692027388162e-07	=
ENSG00000112584	FAM120B	116364	0.436508609623675	5.19894064633701	43.6102984602622	1.8573531476889e-09	6.74475500323324e-09	=
ENSG00000196507	TCEAL3	22239	0.436273109791567	4.44331000464102	28.8070073931097	5.05718307379157e-07	1.32635980222667e-06	=
ENSG00000074755	ZZEF1	138585	0.435756240552055	5.95656096815182	21.522615951029	1.04436508999577e-05	2.33101317337165e-05	=
ENSG00000141646	SMAD4	56651	0.435694644087076	6.23645339069678	35.1425651315534	4.23175313360016e-08	1.282657432097e-07	=
ENSG00000178764	ZHX2	192855	0.434346316868545	5.19356406775008	19.674311121647	2.32967132641687e-05	4.98980272081532e-05	=
ENSG00000105373	NOP53	11512	0.434219107971707	7.67913129070673	16.8302539129733	8.25520500837102e-05	0.000163303376620091	=
ENSG00000048392	RRM2B	34459	0.433881164116488	5.9089858897383	13.121907784613	0.00045739099361072	0.000817093706192988	=
ENSG00000143772	ITPKB	107633	0.433510673071101	5.95598858277776	11.0716500960458	0.00122099754457314	0.00206432882340357	=
ENSG00000196911	KPNA5	60680	0.433098296121519	3.7384807726614	15.9262701613214	0.000124447890299992	0.000240131649039795	=
ENSG00000034152	MAP2K3	30560	0.43303917421084	6.1783988589098	10.2039120377551	0.00186637716546512	0.0030751734312138	=
ENSG00000102753	KPNA3	93362	0.432759037639671	5.87161360620951	26.6103946232571	1.23382919855248e-06	3.09873227974634e-06	=
ENSG00000170634	ACYP2	334462	0.431746433966087	3.10498756834643	12.0433608753248	0.00076402848637297	0.00132490356077255	=
ENSG00000144749	LRIG1	122466	0.431614303946915	6.74957300181631	13.1633516787611	0.00044852728216862	0.000802370823755122	=
ENSG00000072062	PRKACA	26396	0.43155269707991	6.18992762007343	16.8416831083709	8.21269579352811e-05	0.000162626615020396	=
ENSG00000139722	VPS37B	30797	0.431078213476908	6.34332628061092	14.4521941992044	0.000245309800213363	0.000455206733485976	=
ENSG00000185129	PURA	17842	0.430709182415275	5.34262256192026	12.1408167121228	0.000729192509174488	0.00126818321005107	=
ENSG00000102805	CLN5	28483	0.430687383662093	5.7201513269837	21.3643190175595	1.11800147404463e-05	2.48734107383317e-05	=
ENSG00000114450	GNB4	55388	0.430322899849308	5.82467656185981	8.68459377406607	0.00397979857714634	0.0062597104803751	=
ENSG00000070366	SMG6	243946	0.430300519767854	5.6654736287784	25.905704089489	1.64866990863893e-06	4.0824769479316e-06	=
ENSG00000157191	NECAP2	19357	0.430190232676335	6.49377163509587	30.4828932917893	2.59017974137136e-07	7.04224210545202e-07	=
ENSG00000132640	BTBD3	35886	0.430029366692364	5.20296868035006	18.1226633230701	4.62351632524775e-05	9.47445463401783e-05	=
ENSG00000130584	ZBTB46	88370	0.43001554854191	3.79115400396237	12.1032669570109	0.000742417154588573	0.00128975584663202	=
ENSG00000254470	AP5B1	7078	0.429358623742605	5.02317542147848	19.6043858413381	2.40218187663054e-05	5.13493106640275e-05	=
ENSG00000184205	TSPYL2	6173	0.428815329277576	5.09771160110536	14.963284270385	0.000193615969288818	0.00036456398312289	=
ENSG00000158828	PINK1	18053	0.427987021875602	6.37089006934434	26.032311151845	1.56479980402217e-06	3.88258091442873e-06	=
ENSG00000078902	TOLLIP	35283	0.427306743899103	5.98337358815354	30.2891792578816	2.7970807420856e-07	7.56669205913283e-07	=
ENSG00000167778	SPRYD3	15088	0.426112966510613	6.03162321120013	23.819964812886	3.9310064812521e-06	9.27951543615067e-06	=
ENSG00000167740	CYB5D2	44142	0.425934046814701	4.10958771238342	10.0440932263586	0.00201933834994304	0.003307658998784	=
ENSG00000172493	AFF1	206037	0.425893317658447	6.58411531740612	18.4531732254302	3.99167961767166e-05	8.25010746083984e-05	=
ENSG00000170248	PDCD6IP	71136	0.425880698364214	7.30241962121611	54.2037732306708	4.83896094256186e-11	2.18150705960762e-10	=
ENSG00000170876	TMEM43	18665	0.425344862377884	7.10107631286362	19.8658640982911	2.14229360389731e-05	4.60386750997895e-05	=
ENSG00000134109	EDEM1	32312	0.424987089506053	7.18856742210218	12.4028231609167	0.000643410059698433	0.00112738588447615	=
ENSG00000145743	FBXL17	523063	0.424252126660789	4.74803372627627	18.0835896738434	4.70469976728335e-05	9.63396355283214e-05	=
ENSG00000124243	BCAS4	82283	0.424170490141892	6.25259783420441	12.5271519243194	0.000606404934509691	0.00106670235740532	=
ENSG00000095794	CREM	86167	0.424144448210791	4.6153539717956	9.42758674640518	0.00274155849867444	0.00441206412394885	=
ENSG00000152291	TGOLN2	10224	0.424022110391252	8.47693779232545	21.6948460077472	9.69862813333384e-06	2.17483244873163e-05	=
ENSG00000104756	KCTD9	30629	0.423323581452676	4.66073328308017	20.159496117268	1.88449927515784e-05	4.07314763948042e-05	=
ENSG00000111727	HCFC2	41993	0.422500252641098	4.10603119683782	12.9074624834043	0.00050621681295031	0.000898929999907345	=
ENSG00000029725	RABEP1	104075	0.422263319736644	5.701341833941	46.2928787488147	7.18545324487464e-10	2.76507459982529e-09	=
ENSG00000142733	MAP3K6	11777	0.422244198414503	5.67977092770177	10.2901492322461	0.00178885686631043	0.00295448474987018	=
ENSG00000140941	MAP1LC3B	20826	0.421812897395263	6.45124758105865	29.630630083398	3.63563174430647e-07	9.70605886771381e-07	=
ENSG00000118518	RNF146	21841	0.421050632418112	5.10582823527977	37.310000305265	1.86434811561031e-08	5.92513135492403e-08	=
ENSG00000048707	VPS13D	282017	0.420692832696513	6.47119442860318	13.7504488491695	0.000340314497136924	0.000619466976310833	=
ENSG00000135709	KIAA0513	66448	0.419493952687445	5.07180302740303	11.1663346066413	0.00116613923552671	0.00197544397834816	=
ENSG00000196924	FLNA	26110	0.419417836242957	10.4375002154581	7.90731185211795	0.00590905198506673	0.00907699686981952	=
ENSG00000169814	BTD	120970	0.419222501747784	4.48306747405099	16.7284977588702	8.6437573869263e-05	0.000170497489731022	=
ENSG00000271601	LIX1L	24594	0.418280976916391	5.13796096084308	13.2817813289845	0.000424158414412576	0.00076158218161585	=
ENSG00000185722	ANKFY1	100174	0.418204930176665	6.36601324765421	32.2826012605149	1.27599010609063e-07	3.62659755781702e-07	=
ENSG00000178537	SLC25A20	41978	0.417973520060725	4.35436380480219	17.1665903955803	7.09359268799094e-05	0.000141634281074807	=
ENSG00000131374	TBC1D5	1287655	0.417480216259367	6.06106985106847	28.6157366488355	5.46186014276785e-07	1.42783716909288e-06	=
ENSG00000117036	ETV3	17283	0.416956769506912	5.58250253657797	27.6656599923413	8.02109852628572e-07	2.05965798932057e-06	=
ENSG00000091436	MAP3K20	192580	0.416307712335594	6.29378087643133	10.0868278420281	0.00197721182684025	0.00324449651425979	=
ENSG00000001460	STPG1	59935	0.415880079072429	3.6672687669956	17.1320195154332	7.20484423247738e-05	0.000143755974535836	=
ENSG00000106635	BCL7B	21334	0.415799110919644	5.86095398135067	23.3801010881352	4.7318369750649e-06	1.10657012663191e-05	=
ENSG00000122176	FMOD	11130	0.415749740927295	6.20016385775395	9.90041962454349	0.00216788731251162	0.00353957916196179	=
ENSG00000215301	DDX3X	31124	0.415664951423024	8.39314028651259	22.9760329076476	5.61435432680365e-06	1.30203315836497e-05	=
ENSG00000196388	INCA1	9480	0.415396254620816	1.22001779188255	19.5477199103199	2.46263514202158e-05	5.25570904461314e-05	=
ENSG00000115652	UXS1	100993	0.415296621061522	6.21001329106816	24.1920629177659	3.36235728716297e-06	8.00052231458308e-06	=
ENSG00000132002	DNAJB1	45622	0.415243884557815	7.38076381852209	9.12284098753512	0.00319254646104875	0.00509469593548753	=
ENSG00000155876	RRAGA	1598	0.415118236840195	6.1499322526389	38.4987254084589	1.19629986762715e-08	3.89727311313468e-08	=
ENSG00000148218	ALAD	14978	0.414663133966393	5.74373517600003	21.1251629177402	1.23946808425427e-05	2.74416233943809e-05	=
ENSG00000135090	TAOK3	223106	0.414409798755519	5.66750933244358	25.657456969269	1.82671083579713e-06	4.49693914852578e-06	=
ENSG00000100532	CGRRF1	29480	0.41420979521694	3.69003922764175	14.5604877271726	0.000233284161306636	0.000434102880726556	=
ENSG00000068971	PPP2R5B	16922	0.413774695748388	4.54400662245156	18.1693125568685	4.52846898553635e-05	9.29290211168403e-05	=
ENSG00000168807	SNTB2	121905	0.413121141696269	5.36661822835356	15.1665093708987	0.000176299192261108	0.000333410275104168	=
ENSG00000155313	USP25	150082	0.412704928348182	5.85633048379671	23.2653502409144	4.96698162932036e-06	1.15858264151807e-05	=
ENSG00000103657	HERC1	225330	0.41233813420196	6.11809112050705	9.7219427906607	0.00236826806059425	0.00384279554196283	=
ENSG00000164048	ZNF589	58153	0.412321005587649	3.93920063759845	7.98169610932572	0.00568828781452245	0.00875031657845704	=
ENSG00000137601	NEK1	242928	0.412147302735377	3.88019774061197	14.6483804463316	0.000223969622613538	0.000417579079625305	=
